restaurantId,name,city,url,area,category_id
2660138,Jones' Wood Foundry,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d2660138-Reviews-Jones_Wood_Foundry-New_York_City_New_York.html,Kit Kat,239
2660148,Pho Pasteur,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2660148-Reviews-Pho_Pasteur-New_York_City_New_York.html,Saba Pasha,21
2660593,Au Bon Pain,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2660593-Reviews-Au_Bon_Pain-New_York_City_New_York.html,Shubra,81
2661125,La Posada,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d2661125-Reviews-La_Posada-New_York_City_New_York.html,Imbaba,63
2662401,Hing Huang,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2662401-Reviews-Hing_Huang-New_York_City_New_York.html,Bacchus,57
2664299,The Belfry,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2664299-Reviews-The_Belfry-New_York_City_New_York.html,El Shorouk,158
2665796,Clyde Frazier's Wine and Dine,Aswan,https://www.tripadvisor.com/Restaurant_Review-g60763-d2665796-Reviews-Clyde_Frazier_s_Wine_and_Dine-New_York_City_New_York.html,Gharb Soheil,19
2668007,Neta,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d2668007-Reviews-Neta-New_York_City_New_York.html,Haram,13
2668056,Beer Authority,Tanta,https://www.tripadvisor.com/Restaurant_Review-g60763-d2668056-Reviews-Beer_Authority-New_York_City_New_York.html,El Settin,19
2676181,Ootoya,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2676181-Reviews-Ootoya-New_York_City_New_York.html,Zamalek,13
2687045,Sundaes and Cones,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2687045-Reviews-Sundaes_and_Cones-New_York_City_New_York.html,Roda Island,16
2687373,Tea & Sympathy,Zagazig,https://www.tripadvisor.com/Restaurant_Review-g60763-d2687373-Reviews-Tea_Sympathy-New_York_City_New_York.html,Kafr Saqr,119
2687670,Famous Dave's,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2687670-Reviews-Famous_Dave_s-New_York_City_New_York.html,Zamalek,7
2688244,Cafe 31 Sports Bar & Grill,Mansoura,https://www.tripadvisor.com/Restaurant_Review-g60763-d2688244-Reviews-Cafe_31_Sports_Bar_Grill-New_York_City_New_York.html,El Gamaa,19
2688290,Bobwhite Lunch and Supper Counter,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2688290-Reviews-Bobwhite_Lunch_and_Supper_Counter-New_York_City_New_York.html,El Anfoushi,14
2689155,Butter Lane Cupcakes,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2689155-Reviews-Butter_Lane_Cupcakes-New_York_City_New_York.html,Maadi,46
2691077,# 1 Istanbul,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2691077-Reviews-1_Istanbul-New_York_City_New_York.html,Abbassia,165
2693033,Pitopia,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2693033-Reviews-Pitopia-New_York_City_New_York.html,Smouha,4
2693035,Previti Pizza,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2693035-Reviews-Previti_Pizza-New_York_City_New_York.html,Basateen,117
2694537,Comme Ci Comme Ca Food Truck,Assiut,https://www.tripadvisor.com/Restaurant_Review-g60763-d2694537-Reviews-Comme_Ci_Comme_Ca_Food_Truck-New_York_City_New_York.html,El Zaraby,27
2694668,Made Fresh Daily Bakeshop,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2694668-Reviews-Made_Fresh_Daily_Bakeshop-New_York_City_New_York.html,Seyouf,105
2695028,David's Bagel,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2695028-Reviews-David_s_Bagel-New_York_City_New_York.html,Al Ibrahimia,100
2701657,Ridgeway Dinner,Port Said,https://www.tripadvisor.com/Restaurant_Review-g60763-d2701657-Reviews-Ridgeway_Dinner-New_York_City_New_York.html,El Nasr,43
2702819,Boukies,Fayyum,https://www.tripadvisor.com/Restaurant_Review-g60763-d2702819-Reviews-Boukies-New_York_City_New_York.html,El Salam,12
2703101,Taqueria Lower East Side,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2703101-Reviews-Taqueria_Lower_East_Side-New_York_City_New_York.html,Abbassia,63
2703113,Sanur,Ismailia,https://www.tripadvisor.com/Restaurant_Review-g60763-d2703113-Reviews-Sanur-New_York_City_New_York.html,El Mostakbal,57
2703386,Tribeca Tap House,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2703386-Reviews-Tribeca_Tap_House-New_York_City_New_York.html,Mokattam,19
2704704,Amelie,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2704704-Reviews-Amelie-New_York_City_New_York.html,Safar,6
2704742,Vitae,Tanta,https://www.tripadvisor.com/Restaurant_Review-g60763-d2704742-Reviews-Vitae-New_York_City_New_York.html,Santa,138
2704904,Sarabeth's Tribeca,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2704904-Reviews-Sarabeth_s_Tribeca-New_York_City_New_York.html,El Zaytoun,14
2705133,Merchants NY Cigar Bar,Luxor,https://www.tripadvisor.com/Restaurant_Review-g60763-d2705133-Reviews-Merchants_NY_Cigar_Bar-New_York_City_New_York.html,Medinet Habu,40
2705529,Amy's Bread,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2705529-Reviews-Amy_s_Bread-New_York_City_New_York.html,Heliopolis,119
2705532,Five Guys,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2705532-Reviews-Five_Guys-New_York_City_New_York.html,Heliopolis,45
2705547,2 Bros Pizza,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2705547-Reviews-2_Bros_Pizza-New_York_City_New_York.html,Heliopolis,78
2706344,The Hummus & Pita Co.,Suez,https://www.tripadvisor.com/Restaurant_Review-g60763-d2706344-Reviews-The_Hummus_Pita_Co-New_York_City_New_York.html,Faisal,91
2707130,Lincoln Ristorante,Mansoura,https://www.tripadvisor.com/Restaurant_Review-g60763-d2707130-Reviews-Lincoln_Ristorante-New_York_City_New_York.html,Sayed Metwally,11
2707995,Cafe 45,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2707995-Reviews-Cafe_45-New_York_City_New_York.html,Montaza,132
2708100,Hunan Delight Matsuaya Sushi,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2708100-Reviews-Hunan_Delight_Matsuaya_Sushi-New_York_City_New_York.html,Shatby,154
2708502,The Dining Room,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2708502-Reviews-The_Dining_Room-New_York_City_New_York.html,El Matariya,14
2708960,Bottega Restaurant,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2708960-Reviews-Bottega_Restaurant-New_York_City_New_York.html,Al Waily,11
2710541,Popbar,Assiut,https://www.tripadvisor.com/Restaurant_Review-g60763-d2710541-Reviews-Popbar-New_York_City_New_York.html,Abnoub,16
2712475,Lucky Star Cafe,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2712475-Reviews-Lucky_Star_Cafe-New_York_City_New_York.html,El Matariya,51
2712788,Cosi,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2712788-Reviews-Cosi-New_York_City_New_York.html,El Rehab,141
2712837,The Corner Cafe,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2712837-Reviews-The_Corner_Cafe-New_York_City_New_York.html,El Max,45
2714712,Natalie Bakery,Fayyum,https://www.tripadvisor.com/Restaurant_Review-g60763-d2714712-Reviews-Natalie_Bakery-New_York_City_New_York.html,El Salam,46
2715227,Pearl Street Diner,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d2715227-Reviews-Pearl_Street_Diner-New_York_City_New_York.html,Imbaba,43
2715539,Cafe Fresco,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2715539-Reviews-Cafe_Fresco-New_York_City_New_York.html,Heliopolis,14
2716570,Au Breve Espresso,Assiut,https://www.tripadvisor.com/Restaurant_Review-g60763-d2716570-Reviews-Au_Breve_Espresso-New_York_City_New_York.html,El Zaraby,119
2718088,Mexican Festival Restaurant,Port Said,https://www.tripadvisor.com/Restaurant_Review-g60763-d2718088-Reviews-Mexican_Festival_Restaurant-New_York_City_New_York.html,Port Fouad,15
2718780,Little Cupcake Bakeshop,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2718780-Reviews-Little_Cupcake_Bakeshop-New_York_City_New_York.html,Boulaq,41
2720601,Smiler Gourmet Deli,Port Said,https://www.tripadvisor.com/Restaurant_Review-g60763-d2720601-Reviews-Smiler_Gourmet_Deli-New_York_City_New_York.html,Port Fouad,141
2720809,Dohyo,Fayyum,https://www.tripadvisor.com/Restaurant_Review-g60763-d2720809-Reviews-Dohyo-New_York_City_New_York.html,Ibshaway,7
2724133,The Liberty Deli & Pizza,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d2724133-Reviews-The_Liberty_Deli_Pizza-New_York_City_New_York.html,El Mandara,186
2724147,Tony's Di Napoli,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2724147-Reviews-Tony_s_Di_Napoli-New_York_City_New_York.html,Zamalek,2
2724192,Cascabel Taqueria West,Aswan,https://www.tripadvisor.com/Restaurant_Review-g60763-d2724192-Reviews-Cascabel_Taqueria_West-New_York_City_New_York.html,El Nubian Village,15
2726218,Argo Tea,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2726218-Reviews-Argo_Tea-New_York_City_New_York.html,Nasr City,49
2734381,La Colombe Torrefaction,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d2734381-Reviews-La_Colombe_Torrefaction-New_York_City_New_York.html,Nasr City,119
3134968,Cachapas Y Mas,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3134968-Reviews-Cachapas_Y_Mas-New_York_City_New_York.html,Nasr City,7
3135029,Harry's Pizza Parlor,Port Said,https://www.tripadvisor.com/Restaurant_Review-g60763-d3135029-Reviews-Harry_s_Pizza_Parlor-New_York_City_New_York.html,El Dawahy,26
3135244,GiGi Cafe,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3135244-Reviews-GiGi_Cafe-New_York_City_New_York.html,Smouha,51
3135942,Libertador Parrilla Argentina,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3135942-Reviews-Libertador_Parrilla_Argentina-New_York_City_New_York.html,Shubra,227
3136456,Potbelly Sandwich Works,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3136456-Reviews-Potbelly_Sandwich_Works-New_York_City_New_York.html,Nasr City,45
3139181,El Camion,Ismailia,https://www.tripadvisor.com/Restaurant_Review-g60763-d3139181-Reviews-El_Camion-New_York_City_New_York.html,El Mostakbal,15
3139536,Ca Va Todd English,Minya,https://www.tripadvisor.com/Restaurant_Review-g60763-d3139536-Reviews-Ca_Va_Todd_English-New_York_City_New_York.html,Samalout,14
3140758,Bettolona,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3140758-Reviews-Bettolona-New_York_City_New_York.html,El Zaytoun,9
3140998,Provini,Mansoura,https://www.tripadvisor.com/Restaurant_Review-g60763-d3140998-Reviews-Provini-New_York_City_New_York.html,El Mashaya,2
3142770,Keg 229,Tanta,https://www.tripadvisor.com/Restaurant_Review-g60763-d3142770-Reviews-Keg_229-New_York_City_New_York.html,El Settin,19
3152080,Jack's Stir Brew Coffee,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3152080-Reviews-Jack_s_Stir_Brew_Coffee-New_York_City_New_York.html,Nasr City,119
3154135,Fishmarket Restaurant,Tanta,https://www.tripadvisor.com/Restaurant_Review-g60763-d3154135-Reviews-Fishmarket_Restaurant-New_York_City_New_York.html,Kafr El Zayat,240
3157421,Dark Horse,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3157421-Reviews-Dark_Horse-New_York_City_New_York.html,New Cairo,241
3158204,Milk Bar Upper West Side,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3158204-Reviews-Milk_Bar_Upper_West_Side-New_York_City_New_York.html,Helwan,16
3158600,The Pig & Whistle,Tanta,https://www.tripadvisor.com/Restaurant_Review-g60763-d3158600-Reviews-The_Pig_Whistle-New_York_City_New_York.html,Mahalla,71
3158813,Ribalta Pizza,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3158813-Reviews-Ribalta_Pizza-New_York_City_New_York.html,El Maamora,9
3160521,William's Candy Shop,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3160521-Reviews-William_s_Candy_Shop-New_York_City_New_York.html,Sidi Gaber,67
3163147,Veatery,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3163147-Reviews-Veatery-New_York_City_New_York.html,Garden City,21
3163378,The frog's crown bakery,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3163378-Reviews-The_frog_s_crown_bakery-New_York_City_New_York.html,Shatby,147
3163891,Serafina 77th Upper West,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3163891-Reviews-Serafina_77th_Upper_West-New_York_City_New_York.html,Azarita,11
3164688,525 Lex Restaurant and Lounge,Suez,https://www.tripadvisor.com/Restaurant_Review-g60763-d3164688-Reviews-525_Lex_Restaurant_and_Lounge-New_York_City_New_York.html,El Salam,19
3165138,Serafina,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3165138-Reviews-Serafina-New_York_City_New_York.html,Nasr City,9
3166180,Cafe Bonjour,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3166180-Reviews-Cafe_Bonjour-New_York_City_New_York.html,Zamalek,14
3166835,Smiler's Deli & Salad Bar,Aswan,https://www.tripadvisor.com/Restaurant_Review-g60763-d3166835-Reviews-Smiler_s_Deli_Salad_Bar-New_York_City_New_York.html,Edfu,38
3173262,McDonald's,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3173262-Reviews-McDonald_s-New_York_City_New_York.html,Manial,4
3173293,Central Buffet Inc.,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3173293-Reviews-Central_Buffet_Inc-New_York_City_New_York.html,Azbakeya,7
3173661,Cafe M,Luxor,https://www.tripadvisor.com/Restaurant_Review-g60763-d3173661-Reviews-Cafe_M-New_York_City_New_York.html,Medinet Habu,119
3175158,Land of Plenty,Aswan,https://www.tripadvisor.com/Restaurant_Review-g60763-d3175158-Reviews-Land_of_Plenty-New_York_City_New_York.html,Edfu,57
3175593,Gyu-Kaku Times Square,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3175593-Reviews-Gyu_Kaku_Times_Square-New_York_City_New_York.html,Ezbet El Nakhl,7
3175594,Il Buco Alimentari & Vineria,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3175594-Reviews-Il_Buco_Alimentari_Vineria-New_York_City_New_York.html,El Rehab,179
3176102,Doma na rohu,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3176102-Reviews-Doma_na_rohu-New_York_City_New_York.html,Downtown,7
3176652,Five Tacos,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3176652-Reviews-Five_Tacos-New_York_City_New_York.html,El Obour,63
3180960,The Bar Next Door,Aswan,https://www.tripadvisor.com/Restaurant_Review-g60763-d3180960-Reviews-The_Bar_Next_Door-New_York_City_New_York.html,Kom Ombo,7
3180963,Ming's Caffe,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3180963-Reviews-Ming_s_Caffe-New_York_City_New_York.html,Mahatet El Raml,74
3181258,Footprints Cafe,Mansoura,https://www.tripadvisor.com/Restaurant_Review-g60763-d3181258-Reviews-Footprints_Cafe-New_York_City_New_York.html,El Mashaya,7
3182887,Jacob's Pickles,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3182887-Reviews-Jacob_s_Pickles-New_York_City_New_York.html,Sidi Bishr,19
3183558,Eighteen Restaurant,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3183558-Reviews-Eighteen_Restaurant-New_York_City_New_York.html,Sidi Gaber,14
3184117,The Ainsworth,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3184117-Reviews-The_Ainsworth-New_York_City_New_York.html,El Gomrok,19
3187482,Au Bon Pain,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3187482-Reviews-Au_Bon_Pain-New_York_City_New_York.html,Nasr City,51
3188388,Circo,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3188388-Reviews-Circo-New_York_City_New_York.html,Agami,11
3188794,Jukai,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3188794-Reviews-Jukai-New_York_City_New_York.html,El Sayeda Zeinab,13
3189982,Blue Ribbon Sushi Izakaya,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d3189982-Reviews-Blue_Ribbon_Sushi_Izakaya-New_York_City_New_York.html,Hadayeq Al Ahram,7
3190303,Boqueria,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3190303-Reviews-Boqueria-New_York_City_New_York.html,Nasr City,137
3191154,Bagels & Schmear,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3191154-Reviews-Bagels_Schmear-New_York_City_New_York.html,Heliopolis,51
3191453,Nelly Spillane's Bar and Restaurant,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3191453-Reviews-Nelly_Spillane_s_Bar_and_Restaurant-New_York_City_New_York.html,Manial,71
3191946,Pronto Pizza,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3191946-Reviews-Pronto_Pizza-New_York_City_New_York.html,Heliopolis,75
3191992,Mendy's Kosher Delicatessen,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3191992-Reviews-Mendy_s_Kosher_Delicatessen-New_York_City_New_York.html,El Obour,45
3192188,Roasting Plant,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3192188-Reviews-Roasting_Plant-New_York_City_New_York.html,Nasr City,49
3192788,P.D. O'Hurley's,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3192788-Reviews-P_D_O_Hurley_s-New_York_City_New_York.html,El Manshiyya,14
3193810,The NoMad Restaurant,Luxor,https://www.tripadvisor.com/Restaurant_Review-g60763-d3193810-Reviews-The_NoMad_Restaurant-New_York_City_New_York.html,El Gezira,40
3195287,Blue Bar at India House,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3195287-Reviews-Blue_Bar_at_India_House-New_York_City_New_York.html,Ain Shams,14
3195389,Dulce Vida Latin Bistro,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3195389-Reviews-Dulce_Vida_Latin_Bistro-New_York_City_New_York.html,Shorouk City,242
3195560,Stick&Pop,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3195560-Reviews-Stick_Pop-New_York_City_New_York.html,El Saraya,16
3196498,Kiku,Zagazig,https://www.tripadvisor.com/Restaurant_Review-g60763-d3196498-Reviews-Kiku-New_York_City_New_York.html,El Masara,13
3198370,Toloache 82,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d3198370-Reviews-Toloache_82-New_York_City_New_York.html,Haram,63
3198398,Parrilla Latin Bistro,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3198398-Reviews-Parrilla_Latin_Bistro-New_York_City_New_York.html,Bahary,60
3201311,mad46,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d3201311-Reviews-Mad46-New_York_City_New_York.html,Saft El Laban,62
3204158,Lucid Cafe,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3204158-Reviews-Lucid_Cafe-New_York_City_New_York.html,El Max,119
3207546,Bagel Maven,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3207546-Reviews-Bagel_Maven-New_York_City_New_York.html,El Sayeda Zeinab,45
3208608,Exchange bar and grill,Assiut,https://www.tripadvisor.com/Restaurant_Review-g60763-d3208608-Reviews-Exchange_bar_and_grill-New_York_City_New_York.html,New Assiut,14
3209795,M & O Market and Deli,Tanta,https://www.tripadvisor.com/Restaurant_Review-g60763-d3209795-Reviews-M_O_Market_and_Deli-New_York_City_New_York.html,Qutur,11
3210314,Arabesque,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3210314-Reviews-Arabesque-New_York_City_New_York.html,Fustat,98
3210796,Phileo Yogurt,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d3210796-Reviews-Phileo_Yogurt-New_York_City_New_York.html,Kit Kat,16
3211640,Chinese Fast Wok,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3211640-Reviews-Chinese_Fast_Wok-New_York_City_New_York.html,Bolkly,74
3213562,B Cup Cafe,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3213562-Reviews-B_Cup_Cafe-New_York_City_New_York.html,Downtown,119
3213679,Empire Diner,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3213679-Reviews-Empire_Diner-New_York_City_New_York.html,El Marg,43
3213753,Harlem Food Bar,Aswan,https://www.tripadvisor.com/Restaurant_Review-g60763-d3213753-Reviews-Harlem_Food_Bar-New_York_City_New_York.html,Aswan Reservoir,19
3215304,Green Symphony,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d3215304-Reviews-Green_Symphony-New_York_City_New_York.html,Mohandessin,243
3217637,Vin Sur Vingt,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3217637-Reviews-Vin_Sur_Vingt-New_York_City_New_York.html,Nasr City,244
3217949,Trump Cafe,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3217949-Reviews-Trump_Cafe-New_York_City_New_York.html,Nasr City,105
3217975,Grey Lady,Port Said,https://www.tripadvisor.com/Restaurant_Review-g60763-d3217975-Reviews-Grey_Lady-New_York_City_New_York.html,El Shark,19
3220489,La Nonna Restaurant,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3220489-Reviews-La_Nonna_Restaurant-New_York_City_New_York.html,Ezbet El Haggana (Madinat El-Amal),11
3220843,Lillie's Victorian Establishment,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3220843-Reviews-Lillie_s_Victorian_Establishment-New_York_City_New_York.html,Nasr City,19
3221361,Hane Sushi,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3221361-Reviews-Hane_Sushi-New_York_City_New_York.html,Gianaclis,13
3221369,Junko Sushi,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3221369-Reviews-Junko_Sushi-New_York_City_New_York.html,Stanley,13
3222760,Cafe Hestia,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3222760-Reviews-Cafe_Hestia-New_York_City_New_York.html,Zamalek,14
3222964,Biryani Cart,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3222964-Reviews-Biryani_Cart-New_York_City_New_York.html,Al Waily,7
3222967,Bravo Kosher Pizza,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3222967-Reviews-Bravo_Kosher_Pizza-New_York_City_New_York.html,Sidi Gaber,9
3223024,Cello Wine Bar,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3223024-Reviews-Cello_Wine_Bar-New_York_City_New_York.html,Smouha,72
3225370,The Kati Roll Company,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3225370-Reviews-The_Kati_Roll_Company-New_York_City_New_York.html,Heliopolis,4
3227003,Bohemian,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3227003-Reviews-Bohemian-New_York_City_New_York.html,El Shorouk,31
3228480,The Black Sheep Bar and Restaurant,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3228480-Reviews-The_Black_Sheep_Bar_and_Restaurant-New_York_City_New_York.html,Shorouk City,36
3228519,Chef's Secret,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3228519-Reviews-Chef_s_Secret-New_York_City_New_York.html,Bacchus,8
3231206,Lucy's Cantina Royale,Mansoura,https://www.tripadvisor.com/Restaurant_Review-g60763-d3231206-Reviews-Lucy_s_Cantina_Royale-New_York_City_New_York.html,Sherbin,32
3239537,Jacques Torres Chocolate,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3239537-Reviews-Jacques_Torres_Chocolate-New_York_City_New_York.html,Zamalek,67
3241447,Taki Sushi,Fayyum,https://www.tripadvisor.com/Restaurant_Review-g60763-d3241447-Reviews-Taki_Sushi-New_York_City_New_York.html,Senouras,13
3242044,Simply Bakery,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3242044-Reviews-Simply_Bakery-New_York_City_New_York.html,El Labban,46
3242641,Le Moulin a Cafe,Mansoura,https://www.tripadvisor.com/Restaurant_Review-g60763-d3242641-Reviews-Le_Moulin_a_Cafe-New_York_City_New_York.html,El Mahatta,34
3243198,Tokyo Mart,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d3243198-Reviews-Tokyo_Mart-New_York_City_New_York.html,El Haram,13
3243437,Panera,Port Said,https://www.tripadvisor.com/Restaurant_Review-g60763-d3243437-Reviews-Panera-New_York_City_New_York.html,El Zohour,14
3245121,GastroMarket,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3245121-Reviews-GastroMarket-New_York_City_New_York.html,Hadayeq El Kobba,188
3246222,Affinia Restaurant,Aswan,https://www.tripadvisor.com/Restaurant_Review-g60763-d3246222-Reviews-Affinia_Restaurant-New_York_City_New_York.html,El Sadat Road,76
3247318,White Castle,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3247318-Reviews-White_Castle-New_York_City_New_York.html,Nasr City,55
3247894,L'Espress,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3247894-Reviews-L_Espress-New_York_City_New_York.html,Fustat,59
3247918,New Wave Cafe,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3247918-Reviews-New_Wave_Cafe-New_York_City_New_York.html,El Qobbah,43
3248452,Tony's Di Napoli,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3248452-Reviews-Tony_s_Di_Napoli-New_York_City_New_York.html,Nasr City,11
3248502,Saravanaa Bhavan,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3248502-Reviews-Saravanaa_Bhavan-New_York_City_New_York.html,Nasr City,106
3249015,New York Beer Company,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3249015-Reviews-New_York_Beer_Company-New_York_City_New_York.html,Azbakeya,19
3250973,Brother Jimmy's BBQ,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3250973-Reviews-Brother_Jimmy_s_BBQ-New_York_City_New_York.html,Zamalek,19
3251672,Stillwater Bar and Grill,Alexandria,https://www.tripadvisor.com/Restaurant_Review-g60763-d3251672-Reviews-Stillwater_Bar_and_Grill-New_York_City_New_York.html,Bacchus,19
3251979,Feinstein's/54 Below,Giza,https://www.tripadvisor.com/Restaurant_Review-g60763-d3251979-Reviews-Feinstein_s_54_Below-New_York_City_New_York.html,Mohandessin,7
3254517,Barbasso Wine Bar,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3254517-Reviews-Barbasso_Wine_Bar-New_York_City_New_York.html,El Sayeda Zeinab,228
3256776,Temple Bar,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3256776-Reviews-Temple_Bar-New_York_City_New_York.html,Fustat,188
3256811,Foragers,Cairo,https://www.tripadvisor.com/Restaurant_Review-g60763-d3256811-Reviews-Foragers-New_York_City_New_York.html,Nasr City,62
