NotificationID,User_Id,Message,IsRead,Created_At
1556,257CA84D445E9929489A3B843A9011C2,New offer available!,TRUE,11/5/2023
1557,B5C6608C8805BE75FB78BBEE6C5436C7,Reminder for your booking,TRUE,11/22/2023
1558,1B9765E31987972744EED6D15024DD0F,New offer available!,TRUE,8/7/2023
1559,A3D5FC928848CB14B63D150EF07263EF,New offer available!,FALSE,10/26/2023
1560,9CF4AC9F00491D7F884A9C2E72E83BBF,New offer available!,TRUE,1/21/2024
1561,1695E5F5168A00F8DBE61D40D8F79BFD,Your booking is confirmed!,FALSE,9/6/2023
1562,E93069CE0266BDBE4FD59C512A7CEA1C,Your booking is confirmed!,FALSE,1/12/2024
1563,91D0FAA46445E3CCCD03FDBD4085DCF4,Your booking is confirmed!,FALSE,1/2/2024
1564,68EC14B9DC6D233690DF3B502FCB8A43,New offer available!,FALSE,11/27/2023
1565,8A58E4E7FE8BADB2FE5139A3BF7896C5,New offer available!,FALSE,11/28/2023
1566,E70DF497650FDA0E44559109E69F7008,New offer available!,FALSE,8/2/2023
1567,8A63C48034D7B7645839A0147F8DBCB8,Reminder for your booking,FALSE,9/14/2023
1568,CAD429C71768DA28772FF4C01509E300,Your booking is confirmed!,FALSE,12/25/2023
1569,659157B3E87FDF9580C369BC97649B17,New offer available!,FALSE,1/18/2024
1570,39826D0E5867B76B92460D8D415F4CEC,New offer available!,TRUE,8/19/2023
1571,6913B7BC94738F94BB935F505E85582A,New offer available!,FALSE,12/27/2023
1572,00A28ED9AA14B86E354FDFD82F79A148,New offer available!,TRUE,8/3/2023
1573,54B00F14EED63A48C60B47AA4A10A7E3,New offer available!,FALSE,8/25/2023
1574,285FC35046F2730EED02BE305DE09323,New offer available!,TRUE,10/25/2023
1575,470A274D4209F6AA636CC957E19B9D92,Reminder for your booking,FALSE,10/22/2023
1576,7A8C5055AB6931A68814E9C858503C31,Reminder for your booking,TRUE,9/27/2023
1577,419847F36012706A4B8434003A49B054,New offer available!,TRUE,11/25/2023
1578,38AEE786F5D1448506B2EECDD377A130,Reminder for your booking,TRUE,1/1/2024
1579,4D6E34D5A8DF451ADF52617F7352D9FD,New offer available!,FALSE,10/20/2023
1580,172EAF9F6D18AC94C0D492BBBA9EC63C,New offer available!,TRUE,1/15/2024
1581,08EF4A9550CCBA78989EDC1BE8CE5AAA,Your booking is confirmed!,TRUE,1/21/2024
1582,F8B3AE368309EFF7CED0A7D486D010A5,Your booking is confirmed!,FALSE,8/18/2023
1583,2CAFBA8050FDD9B604C5328D1213815B,New offer available!,FALSE,1/4/2024
1584,C1C41C1CED63A8A4051FACB6DCB72BC3,Reminder for your booking,FALSE,10/10/2023
1585,7CCB3AE42EAF8F39D15602FB6A0C0E73,Your booking is confirmed!,FALSE,9/17/2023
1586,F5E821FCC697569FB920011F6E325B14,Your booking is confirmed!,TRUE,8/14/2023
1587,6D5993B8D0F8BACF66E87A5D521B5A0F,New offer available!,TRUE,12/16/2023
1588,87DF39822C527138B2080D5CF844D917,Reminder for your booking,FALSE,12/5/2023
1589,8057909DDEE7E85AD4868347B3C7E290,New offer available!,TRUE,11/4/2023
1590,0A8651AB9E6205C6BA1D28761290C0A8,New offer available!,TRUE,11/15/2023
1591,B0358F05A4E116D305935333BB618E88,Reminder for your booking,TRUE,10/4/2023
1592,54222A83912DE8D0632D3FCE6F827042,New offer available!,TRUE,10/16/2023
1593,A4CB0DB87B2AAB3A1362636970F15045,Your booking is confirmed!,TRUE,12/14/2023
1594,EC7C5CA99D5280E21A36669CBBA3FB77,New offer available!,FALSE,12/27/2023
1595,06A6AC89D19B63889FBC88EC1DB9B0C3,Your booking is confirmed!,FALSE,1/15/2024
1596,9971E9A9438E6432EA029D092A06F095,Your booking is confirmed!,TRUE,11/10/2023
1597,FB0429E4545DF9395636E02464B7ECC6,New offer available!,TRUE,1/6/2024
1598,05040906C425AAB4953AAA1B520222EC,Reminder for your booking,FALSE,12/11/2023
1599,6F48078A82B5BF137CA35EF04804F0A8,Your booking is confirmed!,FALSE,11/19/2023
1600,ACD214F18C088C012F064204B7F63AFB,Your booking is confirmed!,FALSE,9/15/2023
1601,B0DCDBE1A080A4E161F409E0A5D0B32F,Your booking is confirmed!,TRUE,8/22/2023
1602,8609473C331D77946EB42C8ED84246A4,Reminder for your booking,TRUE,9/28/2023
1603,45B8D4D4DE2B5984EF7C562CA61310DE,Your booking is confirmed!,TRUE,8/9/2023
1604,C9FD8F072BC419F1046F934F2ED3C9FA,New offer available!,FALSE,1/13/2024
1605,B209FA5E2F6FC09E6486B3F96C52E105,Your booking is confirmed!,FALSE,11/12/2023
1606,6F64799AA27CBCE66FC9AE3FFABCC298,Your booking is confirmed!,TRUE,12/2/2023
1607,489D2AF21CFDB4D5EBDABA67CC53B32F,Your booking is confirmed!,FALSE,9/6/2023
1608,945F6000ADADB7747B9B0B9F4F610F1C,Your booking is confirmed!,TRUE,12/9/2023
1609,07642C84F26A9A3FB2CA2A28F81CFD4C,Your booking is confirmed!,TRUE,9/21/2023
1610,7340F1E3077B8E638817132FDB76A5A2,Your booking is confirmed!,TRUE,9/5/2023
1611,A0C2C8A3CD40F7C0D5948AAB2B28B025,New offer available!,TRUE,8/4/2023
1612,0BEE2465FE0A1B02F0FE77C828B15B44,New offer available!,FALSE,8/11/2023
1613,C763C6EA5BD2487D5BC103F684BA54A2,Reminder for your booking,TRUE,9/30/2023
1614,0CF7A60B9E04E68E97359BA1C5DC1FE9,Reminder for your booking,FALSE,12/23/2023
1615,E40B320D566F0942C905FAC0B6C05F49,Reminder for your booking,FALSE,11/23/2023
1616,82D98A03D9B01E716A6668BEA5BB3998,Reminder for your booking,TRUE,9/15/2023
1617,343014C61216ED00C8AD574C402439EB,New offer available!,TRUE,1/22/2024
1618,A155C9553783B9EE43C19AF83FB68AEC,Your booking is confirmed!,TRUE,10/10/2023
1619,E69D947CF1F80725E9D3B0241D0AAE64,Your booking is confirmed!,FALSE,1/19/2024
1620,98A33D7D14C57187CA32CC003EAA7154,Reminder for your booking,TRUE,9/28/2023
1621,6E841F0CE903E7670D245696D6B791FA,New offer available!,TRUE,11/25/2023
1622,516517CF33565B2C858AEFFEA68F0261,Reminder for your booking,FALSE,8/24/2023
1623,20AA7E0A231C1EDB6113FD0A3D950577,New offer available!,FALSE,12/7/2023
1624,5B5B1DD3F21D220B6AD12917F6AAD41B,New offer available!,TRUE,9/13/2023
1625,45DC570DBFEE56710009BA97064D5BD2,New offer available!,TRUE,8/19/2023
1626,9C915BB59256BDFD28DF729AD9471672,Your booking is confirmed!,FALSE,8/7/2023
1627,91F33F825782EE5008794840EFE5FD2F,Your booking is confirmed!,FALSE,10/25/2023
1628,58C3F8C5CD64E6CC731387953BC69061,Reminder for your booking,TRUE,1/16/2024
1629,9098A748FC7A23CE497B238594788336,New offer available!,FALSE,1/12/2024
1630,111F547DB0ABA7930117CFCE641684DD,Your booking is confirmed!,TRUE,9/5/2023
1631,1663C3D1E1E862B8E68911C0A9B04E01,New offer available!,TRUE,8/25/2023
1632,57CE0581CBA741925557CB119F82EAA4,Your booking is confirmed!,FALSE,8/25/2023
1633,9F64128699AA274B3D445784E4F64819,New offer available!,FALSE,12/23/2023
1634,E283D95269B10858AB7E67FF7498BA9F,Reminder for your booking,TRUE,12/26/2023
1635,D5FA6A95BCC3A76A69BA2F02267380BD,Reminder for your booking,TRUE,11/4/2023
1636,1BA6F1B61C9D47DA5EAE9813E98998D3,New offer available!,TRUE,1/14/2024
1637,5272255961498D1991C0092FFA756C55,Your booking is confirmed!,TRUE,1/15/2024
1638,2BC73F397C4051EC495642B9E4F002B9,Your booking is confirmed!,TRUE,12/13/2023
1639,8E76C092D9DFB015069390FD55182CF8,Reminder for your booking,TRUE,1/23/2024
1640,A69E140E5FE14534EC14337E404F6331,New offer available!,FALSE,1/22/2024
1641,4FF369411C9A76D3DE42FD9FF7DD4958,Your booking is confirmed!,FALSE,11/1/2023
1642,584E5EBD03E529B2831F30DB493D052C,Reminder for your booking,TRUE,12/1/2023
1643,B81C254FE8C6E86EDC95BE1E11942BCE,New offer available!,FALSE,10/7/2023
1644,855071E55DE90DE119BC06D544CDB747,Your booking is confirmed!,TRUE,8/19/2023
1645,23C88740E39325C4CD0F34BDDF4E565F,Your booking is confirmed!,TRUE,10/10/2023
1646,AE1C1D4697F878F7248455AF9E8EF7C8,New offer available!,TRUE,11/16/2023
1647,EE56B360DFE75A0099613CD67C9CB8D5,Your booking is confirmed!,FALSE,9/19/2023
1648,9F04F22F8CB2186E3F6D5F0EF650CAE9,New offer available!,FALSE,12/5/2023
1649,B44BD7026505FA51AC52568F6B312B73,Your booking is confirmed!,FALSE,12/23/2023
1650,1E23F90F07D1E5C9B65FAD4698A83124,Your booking is confirmed!,FALSE,1/25/2024
1651,467CE3D0ACAC47674A686A15EDDD72BE,New offer available!,TRUE,12/19/2023
1652,7E1B88266DA7A31CD48C7D2BB46F264F,Reminder for your booking,FALSE,12/22/2023
1653,997C7702FB2359C8237A2A6A8F856B08,Reminder for your booking,FALSE,9/5/2023
1654,19C8CCCE4D4673BD0557B1EEABFED538,Your booking is confirmed!,FALSE,8/21/2023
1655,4D8F6AA21900CCBF4A6F2033AA81B791,New offer available!,TRUE,8/14/2023
1656,688BF473942B79E45478F7B93FCD26B7,Reminder for your booking,TRUE,9/14/2023
1657,7F33280BA946AF0BB15AB6F4F4B6637A,New offer available!,TRUE,1/26/2024
1658,5E4D00821DD45396D28310D7D93FC4BF,Your booking is confirmed!,TRUE,11/4/2023
1659,E8A37B417C07213CB651309CFCE50DB1,Reminder for your booking,FALSE,12/17/2023
1660,254CA4AE7B3D395F9D5AB11AA61BF2AC,Your booking is confirmed!,FALSE,12/9/2023
1661,6C3CA44516E6EE7F8A589F4A60D9A205,Reminder for your booking,TRUE,11/28/2023
1662,B5ABAC71908C85F5B0076C7541A10221,Reminder for your booking,FALSE,11/11/2023
1663,5CE626C8D7243A8380BAD5F397ACAF8A,Your booking is confirmed!,TRUE,8/1/2023
1664,7C0579986A237126426849E97068084C,Reminder for your booking,FALSE,11/26/2023
1665,2E418105CE10738C1BA441DDADB31389,Your booking is confirmed!,TRUE,11/11/2023
1666,898913E9D848A09FFB288DF3BB97D514,Your booking is confirmed!,FALSE,9/10/2023
1667,AC3686B5C24173C5285E25CD5DEB53D7,Reminder for your booking,FALSE,10/25/2023
1668,F0CB420B3D1FC19C3FE231995C935861,Your booking is confirmed!,TRUE,12/3/2023
1669,952C7184321ABE3F3875219D8B7136DB,Your booking is confirmed!,FALSE,1/18/2024
1670,1220C13D903B2765A22EBE0DF52542B2,Your booking is confirmed!,FALSE,8/24/2023
1671,2A9C8D7647090EFD4527A998644F04E2,New offer available!,TRUE,8/24/2023
1672,6BE7307C4FB4EA4CC79B4D84E9E97919,Reminder for your booking,FALSE,12/31/2023
1673,196BA81125AE2077AC5154B21C3EE0C4,New offer available!,TRUE,8/16/2023
1674,DC1BF65094EE5A464F6A0239CF83194B,Your booking is confirmed!,FALSE,9/19/2023
1675,206806D88CDDE9A6C795F70F05D63342,New offer available!,FALSE,1/13/2024
1676,085163D4DCCBE5F27B235F5AFD1CFADA,New offer available!,TRUE,1/21/2024
1677,08FE18193A9409A4353B5665140C6E73,Your booking is confirmed!,FALSE,12/6/2023
1678,52C1A559F849CD79FA4AE71FBF46F8F1,Reminder for your booking,TRUE,8/24/2023
1679,16FBE7CFB59D0F9A02F8F3A4C17B6074,Your booking is confirmed!,FALSE,12/6/2023
1680,23EA96C9209B124248238CC038C9EF8B,Your booking is confirmed!,FALSE,12/21/2023
1681,77B3C54ACA54EE6C9F987F78C11E760B,New offer available!,FALSE,10/13/2023
1682,81286165C35220343790FC15CB4AE57D,New offer available!,TRUE,12/4/2023
1683,F64EE06BFCB076CB7E9C0A2866FE7104,New offer available!,FALSE,10/25/2023
1684,7F500501AF52357482F6FD9AE999D385,Reminder for your booking,TRUE,11/11/2023
1685,851ED6C7013F5183237CC80CBC2E4D9D,New offer available!,FALSE,1/21/2024
1686,F2CE9FB56E8A434C4DDED91AF281A50F,Reminder for your booking,TRUE,10/5/2023
1687,281BC848D126CAA9FFD184EAA9B0B21E,Your booking is confirmed!,FALSE,10/23/2023
1688,190E0E8B0BBB29345D961B5A3AD0D535,New offer available!,TRUE,8/29/2023
1689,C0094B5195F8F37EBB1A37F0D96457C3,Your booking is confirmed!,FALSE,10/23/2023
1690,1CFE49DCA3FE9BD222223F7374F63671,New offer available!,FALSE,11/17/2023
1691,59066713C67D18592B809C04E9027B79,New offer available!,FALSE,10/17/2023
1692,1A7989E018C5A88D61795D837FFEE174,Reminder for your booking,FALSE,8/18/2023
1693,C1FBDB2923D321CF054601311C1760EF,New offer available!,FALSE,11/27/2023
1694,D34BE3A3DA152C04D8FD10CEA8EAC3A2,New offer available!,TRUE,10/14/2023
1695,738166DDF9734A174701276F52E546ED,Your booking is confirmed!,TRUE,9/2/2023
1696,099A97AFA7516BF752318F4164E44B23,Reminder for your booking,FALSE,1/5/2024
1697,57E82905DF6162F1B52B3D06E7C1F84D,Your booking is confirmed!,FALSE,11/4/2023
1698,99A69883CFC5C3365E54C4BD9CC6FAA2,New offer available!,FALSE,9/22/2023
1699,7177A7C41B0BC03C19700F4F44703DCC,Your booking is confirmed!,TRUE,11/30/2023
1700,B6779E04A5317CA03FA8248553590434,New offer available!,TRUE,10/10/2023
1701,F1B164D718833E1F5751B851A9B8452F,Reminder for your booking,TRUE,9/24/2023
1702,8F797C84CDCA686C7F5917B43EF05F65,Your booking is confirmed!,TRUE,1/3/2024
1703,37AE67DACD663C9E05ED84D32159B4BE,Your booking is confirmed!,TRUE,8/25/2023
1704,DC281C73E71CA5DA417788F8132B8AE9,New offer available!,TRUE,1/7/2024
1705,B4F6C47A6E86A0EF030ADD7C84252706,Your booking is confirmed!,FALSE,1/27/2024
1706,7136106DC5DF8AD5A1D8CC892CA23B80,Reminder for your booking,FALSE,12/25/2023
1707,C8E7B0A1ED9672E28CF96F04A1BF8401,New offer available!,TRUE,11/20/2023
1708,6247FA3F5D25D949454C0DFF219A9E91,New offer available!,FALSE,12/2/2023
1709,D7E58585E69E584E2A5489966DA3A138,Reminder for your booking,TRUE,10/16/2023
1710,F0EF8DF043131EB80B426637BA9A3BB7,Your booking is confirmed!,TRUE,12/19/2023
1711,EE670A4F70A171158414F8A1AB11DF71,Your booking is confirmed!,TRUE,12/12/2023
1712,CB7FF8A9CB11FE9CA039E3A8B9CF66DF,New offer available!,FALSE,9/14/2023
1713,91E500AA0C8C7D397F1B6E7944105C27,New offer available!,FALSE,8/17/2023
1714,6CBE596388FC7BDBF7168F16F9977B90,Your booking is confirmed!,FALSE,12/27/2023
1715,19AB0EC29FD7332D24BEDC12C6541AE0,Reminder for your booking,TRUE,8/21/2023
1716,01445868C5E8FF3EC3F8E82B3D9354EC,Your booking is confirmed!,TRUE,1/13/2024
1717,55784596B8A1B0343E46A3441F2B29E2,New offer available!,FALSE,8/22/2023
1718,E6467ACAD495EB3896510ED174808F65,Your booking is confirmed!,TRUE,9/13/2023
1719,0264CB2A2B01FA073B92B4F3D2A53BED,New offer available!,FALSE,12/10/2023
1720,E87C247244141F2468CC04351A81AF2D,Reminder for your booking,TRUE,10/2/2023
1721,479723F8DEC3C9EC36CEA6F7753FC30D,Reminder for your booking,FALSE,10/12/2023
1722,7D19C7A3CA651D1A2B53FA0D025D314E,Your booking is confirmed!,FALSE,8/3/2023
1723,8BF57E0A8AEE8BC96E7015E468FC71D3,Reminder for your booking,FALSE,8/2/2023
1724,E3EF329E3E5A91CD7EC80CF7596DE034,New offer available!,FALSE,11/2/2023
1725,85FEF3E9ABB69971A85BD98308C9A7B3,Your booking is confirmed!,TRUE,1/17/2024
1726,7BD994BFD737276DE210BA7FFD1AA452,Reminder for your booking,FALSE,1/7/2024
1727,C8E55D4AEA2C5D823E32005313A6186A,Reminder for your booking,FALSE,9/29/2023
1728,4702D7D0A13B612EF8D94965307136C3,Your booking is confirmed!,FALSE,9/13/2023
1729,D64B31D1C661EB4F8DA71D62DB0C5433,Your booking is confirmed!,FALSE,11/27/2023
1730,400E69468F521189BA2E1D8F842FA5B3,Reminder for your booking,FALSE,1/5/2024
1731,533CE236888BA3D5B427EB8A13338970,Reminder for your booking,FALSE,10/12/2023
1732,0A23EDFD99AF9E48DE3FE7127AA23EAB,Reminder for your booking,FALSE,12/17/2023
1733,51821BBB9F6A5B6A45C8082E420E9BDC,Your booking is confirmed!,TRUE,1/10/2024
1734,E3D0A2E249230595C59E35FEFDDD0C2C,Reminder for your booking,TRUE,9/13/2023
1735,BDD278190C2402D6041470412B9B0284,New offer available!,FALSE,12/11/2023
1736,B30D5E6F0580DE91FCA2AC2B1DDE9C0C,Your booking is confirmed!,TRUE,12/19/2023
1737,EE2EA8534BF7CED43ED5ED8E38AC413D,New offer available!,TRUE,1/13/2024
1738,350E1BDA73CD1BEAADE7576CAE33417C,New offer available!,FALSE,10/22/2023
1739,38643FC5EBE5129623E71FB047B28EEB,Your booking is confirmed!,TRUE,12/14/2023
1740,17089E44C2665909E2BC7EE22E65C793,New offer available!,FALSE,11/30/2023
1741,C8B9D341A99CE06B884336A3ADFDEEE4,New offer available!,TRUE,1/13/2024
1742,4EA2A6EC89D5869DDCADE7A869CF7C63,Reminder for your booking,FALSE,11/22/2023
1743,BCC79DB75B08E7B16B286E7F1AF86BE1,Your booking is confirmed!,FALSE,8/26/2023
1744,25A25005B9FBDC38F93D7D5D93D8D045,Your booking is confirmed!,TRUE,9/15/2023
1745,391EFB9BC5CECEA6ADE5BD8C9DAF1DAF,Reminder for your booking,TRUE,1/25/2024
1746,C37DEC5DB2AB981705EA6B17B8577F50,New offer available!,TRUE,10/18/2023
1747,F3FA0E2B17717C028B84CF32F927FC4D,New offer available!,TRUE,8/22/2023
1748,8130E6F1705E74FCC05AC8E0CC9CD520,New offer available!,FALSE,11/8/2023
1749,32393552CB715BCE061058AB5ADB606B,New offer available!,TRUE,12/10/2023
1750,F4CB2475E6D5CD229A4BF87C66185963,Your booking is confirmed!,FALSE,1/27/2024
1751,F5657DE09B271147567DC7CEC58CD540,Your booking is confirmed!,FALSE,12/22/2023
1752,43DFC094A3D05D0F3E91A23E32961970,Your booking is confirmed!,TRUE,11/10/2023
1753,4C02460F10F62CFA3A8DFEC23C404F90,New offer available!,FALSE,9/26/2023
1754,34C842DFEF6D32438B81E47B0C6A8418,Your booking is confirmed!,TRUE,12/28/2023
1755,09A790F72EEEE0B59280F0A7DD2788FF,Your booking is confirmed!,TRUE,9/6/2023
1756,052BAD90819927FF7CCCEFD544DA1334,Your booking is confirmed!,FALSE,1/7/2024
1757,69F53C7CD52ED2FEE1C606618574D153,Reminder for your booking,FALSE,10/19/2023
1758,ED773987EBBBBF020D213171D518EA8D,New offer available!,FALSE,1/16/2024
1759,D69D540E3ED8A0E9ECBEA167F1990531,Your booking is confirmed!,TRUE,12/9/2023
1760,2390A8881CCC97F70B3C9563A242615C,New offer available!,FALSE,9/30/2023
1761,EDE0049B427B1117309EF28691074307,Reminder for your booking,TRUE,8/25/2023
1762,DFC6F5B1A35AA52AAD281EDCBB1B9B45,Reminder for your booking,FALSE,10/23/2023
1763,AA5043D451913A6DE2835BA7D6C8BE5F,Your booking is confirmed!,TRUE,9/27/2023
1764,D4BC8CE6FA11A1670DD7FA674F8012A4,Your booking is confirmed!,FALSE,10/23/2023
1765,74F29390EFB334CE7C40BB9ED4029A93,Reminder for your booking,TRUE,10/5/2023
1766,05FED72BB2FF6494F305D30F8E19954D,Reminder for your booking,FALSE,1/16/2024
1767,42CD584A80664A207D6BF2DDC043E546,New offer available!,FALSE,12/28/2023
1768,8DB31EE4F0234D7FD158CA56AC2091E8,New offer available!,FALSE,9/7/2023
1769,0B7884B1AFD8359FC81B2DECE7802985,New offer available!,FALSE,10/29/2023
1770,0BCDB95DD0895060654180F7F5678BD3,Reminder for your booking,FALSE,11/6/2023
1771,668D2C2F540FD761CAB3196AD93CFB77,Your booking is confirmed!,TRUE,1/27/2024
1772,B70D18A5C64772C15388C94C19C8FB37,New offer available!,FALSE,12/29/2023
1773,47647F6A93077AAA1EC286D95A487956,New offer available!,TRUE,11/18/2023
1774,F5F77E147AC1B2ADE28D2F62450C6235,New offer available!,FALSE,1/24/2024
1775,8F84AB92F209E1FFAB66EA362B9C2DEC,Your booking is confirmed!,FALSE,11/21/2023
1776,95EF467D24BF57EF16767F245860E296,Your booking is confirmed!,TRUE,10/12/2023
1777,51D68EFB1238E422ABE51FF8FD097740,New offer available!,TRUE,9/30/2023
1778,1241E79124CFD13F6C51B0AB9D828134,Reminder for your booking,FALSE,8/3/2023
1779,C908541AE3B0BAFB00C55486EBABFA06,Your booking is confirmed!,FALSE,9/21/2023
1780,34152FA25A48F8DF14DC0C99B3A9BE01,New offer available!,TRUE,10/27/2023
1781,B35C6DDB707B45AD277EF3FAAC6442E9,Reminder for your booking,FALSE,1/2/2024
1782,75F1C437571197A4870C96D8969B0872,New offer available!,FALSE,11/5/2023
1783,03EF0097C37372E43CD942F1EA7FD8F2,Your booking is confirmed!,TRUE,9/14/2023
1784,50DE748777B5E29DE54248119B1ADCA1,Your booking is confirmed!,TRUE,8/30/2023
1785,F76E7E9BE54FB8AB0A6E276A223630B8,New offer available!,TRUE,12/26/2023
1786,2410DC8C88C4C79B2F80B540D0AD5242,Reminder for your booking,TRUE,1/25/2024
1787,963887FBF0B99EA3F07DAFA5D7BFAE8B,Your booking is confirmed!,FALSE,1/6/2024
1788,A7E3F2FC3BE0DF6AD172340A687767C5,New offer available!,TRUE,1/8/2024
1789,D1AC0ED604E42F7AF89782AA007608A6,Your booking is confirmed!,FALSE,11/5/2023
1790,F20EF348C310A14F884FEE1E62422934,Your booking is confirmed!,FALSE,8/23/2023
1791,27767BD111EFB4A0778EBD8D7B763DF0,Reminder for your booking,TRUE,8/13/2023
1792,3446AC2383C0CBC7B2348283A4C44D80,Reminder for your booking,FALSE,12/4/2023
1793,B8186DD5AF21A78A0303D6408238548B,New offer available!,FALSE,10/4/2023
1794,6BB95A207A1B8415AA02050000CCD4F0,New offer available!,FALSE,12/4/2023
1795,85DE14B178E6F28C8B1F08028B023AD3,Your booking is confirmed!,TRUE,1/9/2024
1796,09D7DB2C84D511CDDEC00B7C2E916B21,New offer available!,FALSE,1/17/2024
1797,C8FCBD66D88B9970F107F264B5CFE3E3,Your booking is confirmed!,FALSE,10/22/2023
1798,B8EC453736860E79F14ABAA63FDCAFA3,Your booking is confirmed!,FALSE,10/30/2023
1799,66696C65D450F1392BCE432237982EAC,New offer available!,TRUE,10/30/2023
1800,4923C939D4CA907651A001643CCC4818,Your booking is confirmed!,FALSE,1/10/2024
1801,8F24E367177BD1BCB4B1F735AB84B849,Reminder for your booking,TRUE,9/14/2023
1802,12AAC91FA1C5E596358B1757F67A416B,Your booking is confirmed!,TRUE,11/21/2023
1803,D81BE727921D514D4212CC586653CE9E,Reminder for your booking,TRUE,12/1/2023
1804,BEC53BC285090DD55EA778FA15F0515A,Your booking is confirmed!,TRUE,12/10/2023
1805,E5E1E63A367580C6A463653AA7CCA924,New offer available!,TRUE,1/21/2024
1806,E5D45D3D04DEDDBAE4B181A99EEFCBD1,Reminder for your booking,TRUE,12/9/2023
1807,21716FE621BB4ACB5894894EEF780888,Reminder for your booking,TRUE,8/13/2023
1808,58894A75DCF88FF2A803FEA15F877C7F,Reminder for your booking,FALSE,8/25/2023
1809,B8BD16846E13CAA9351D87DC03555E3B,New offer available!,FALSE,1/22/2024
1810,9A0AA7AA0C4DEDB0A0D38E1B123E6C34,Reminder for your booking,FALSE,10/29/2023
1811,D1AA0D1D7120D72B36A9B63FBAFB55B4,New offer available!,TRUE,1/7/2024
1812,7F87C2685BAC5BD9BF8C4E97059B611C,Reminder for your booking,FALSE,10/22/2023
1813,BD65F6B7AC1E64A6E16C137CF5D00DBA,New offer available!,FALSE,10/19/2023
1814,B6FCAE6BE70278057A5004813ED3144C,Reminder for your booking,FALSE,9/9/2023
1815,D6CA737794B2E04971426A9021815242,Your booking is confirmed!,TRUE,9/13/2023
1816,2EDC26267329A410B18D7304D5CBE5AD,Reminder for your booking,TRUE,10/18/2023
1817,AE31AF20C062DE4FEFCF9A126F732E8A,Your booking is confirmed!,TRUE,12/9/2023
1818,3D57CF98226B48BC46195DF3502D75C8,New offer available!,FALSE,11/4/2023
1819,3E0F943A80D70DD7BA042B75295A7DD5,New offer available!,TRUE,12/26/2023
1820,11B558F0C3155E620395D9D873B4080F,Reminder for your booking,TRUE,10/15/2023
1821,0B87D6B89967C344F992427F4D324F3E,Reminder for your booking,TRUE,12/19/2023
1822,9BFF000703D061585AFA108FA28029A9,New offer available!,FALSE,10/24/2023
1823,0479A68F6CC994E9659AACBCBC7FC037,Reminder for your booking,TRUE,10/4/2023
1824,4E9C553358660D0588273B578CB8C1AE,New offer available!,TRUE,8/17/2023
1825,CA6FAEA64A03735170D15A05245C5C6E,Reminder for your booking,TRUE,9/8/2023
1826,965CAD8AA8B9618C26FD5B4B3825DC2F,Your booking is confirmed!,FALSE,10/3/2023
1827,90CB47C58DAF7474572E01E3093B9A42,New offer available!,FALSE,8/27/2023
1828,4532024E3AB2C96BB997B9B692CC9C1A,New offer available!,FALSE,1/14/2024
1829,B22053D099A898DA4BC1067E806ABA95,Reminder for your booking,FALSE,8/12/2023
1830,E896482570155F16094AF919172C61ED,New offer available!,FALSE,9/24/2023
1831,2F020B15ED1B8C8533F90CC1E5DB7A3F,New offer available!,FALSE,11/16/2023
1832,92E71FC362D18401B36C77D5429ABDFB,New offer available!,TRUE,8/7/2023
1833,F45105CEBCBAD04D6F832A19A9DD4F38,Reminder for your booking,FALSE,8/3/2023
1834,545BF88F022634F518527605D414BF22,Reminder for your booking,FALSE,1/23/2024
1835,37C2F7E43D5379F294B18788460BD2D5,Reminder for your booking,FALSE,10/22/2023
1836,13C4953F8F973ACE23C56FE700D1BED8,New offer available!,TRUE,10/10/2023
1837,46C19470088D961057FC4A84DE57C4FA,Your booking is confirmed!,TRUE,11/7/2023
1838,CF810049D20DB090D0B86128AAB41095,Your booking is confirmed!,FALSE,10/25/2023
1839,4B95E3495C8284A3607230A87228EC7C,New offer available!,FALSE,12/13/2023
1840,6D45C561B1120CC7A402CD509F03AC14,Your booking is confirmed!,FALSE,10/8/2023
1841,C659392B22D3A5034C56DB6AB2A56BEE,Your booking is confirmed!,TRUE,8/3/2023
1842,CFDE66746977E3091A2AEC99F5F5E646,Your booking is confirmed!,TRUE,8/8/2023
1843,B635F7A9E696E57D3845703F47348FC8,New offer available!,TRUE,11/23/2023
1844,547619AC0A343AB05B9701108D056A08,Your booking is confirmed!,FALSE,12/30/2023
1845,02724E59F7A21B020D1362D2A4515AC9,New offer available!,FALSE,12/13/2023
1846,6E56D507C9CFF0E56144B562775A17B8,Your booking is confirmed!,FALSE,8/13/2023
1847,82CFC61C9D021B689A6EA103CCF97883,Reminder for your booking,TRUE,1/6/2024
1848,01E9FF309173826A5A5E6CD667A25569,New offer available!,FALSE,12/21/2023
1849,B25525DC7F6D2B15E3F06D112F654C72,Your booking is confirmed!,TRUE,12/20/2023
1850,4FFF3A4DAEAAAA87B246DEDB880CC4C2,New offer available!,TRUE,9/24/2023
1851,3D97A0AA5377483CFB86BDF38D1DA375,Reminder for your booking,TRUE,9/7/2023
1852,47F6E066F396B555CEE574E41AA95431,New offer available!,FALSE,9/26/2023
1853,20C15C37CA402AA5E0997C2028CA0386,Your booking is confirmed!,FALSE,10/3/2023
1854,7277511CE6D9DA80FEC24B7359E192BC,Your booking is confirmed!,FALSE,8/7/2023
1855,70E95329F3AA3B4E9BEAEE08B35392AF,New offer available!,FALSE,12/30/2023
